,game_id,event_type,killer,deaths,assists,x,y,timestamp
673,48298,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,12c87bd0-e04f-593e-b524-da6d444e31fc,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",13803,12601,27.801316666666665
674,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",11646,4500,9.271133333333333
675,61569,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10271,6421,20.298783333333333
676,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",9690,6778,20.337183333333332
677,61569,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10234,6392,20.371766666666666
678,61569,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,56412dc4-850c-50d4-afdf-5b9272325cbc,,2467,9187,22.195933333333333
679,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",9661,11787,23.327566666666666
680,61569,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,56412dc4-850c-50d4-afdf-5b9272325cbc,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",7010,13258,26.652583333333332
681,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",13093,11594,28.990333333333332
682,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",14128,12231,29.049016666666667
683,61569,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,56412dc4-850c-50d4-afdf-5b9272325cbc,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",14000,12830,29.092866666666666
684,61569,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",13384,12456,29.11015
685,61569,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,6a368eab-3d58-5fbd-8149-84e1224116be,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",13780,12664,29.12623333333333
686,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,6a368eab-3d58-5fbd-8149-84e1224116be,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",6686,4337,0.9615166666666667
687,61595,CHAMPION_KILL,3c430e37-0b80-5012-b2e7-c1cbaad26182,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,,4317,13713,4.460333333333334
688,61595,CHAMPION_KILL,3c430e37-0b80-5012-b2e7-c1cbaad26182,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,['56412dc4-850c-50d4-afdf-5b9272325cbc'],1739,12277,5.873166666666667
689,61595,CHAMPION_KILL,22f6caac-e0d8-5b9a-b41c-2e914badaba4,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,"['3c430e37-0b80-5012-b2e7-c1cbaad26182', '56412dc4-850c-50d4-afdf-5b9272325cbc']",4300,11523,8.424333333333333
690,61595,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,6a368eab-3d58-5fbd-8149-84e1224116be,['530e8532-97dd-5619-97cf-ef007864c01e'],9916,876,12.216816666666666
691,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,['26e416f6-c017-5ef4-af1d-349a4d2f2809'],9790,824,12.220133333333333
692,61595,CHAMPION_KILL,3c430e37-0b80-5012-b2e7-c1cbaad26182,530e8532-97dd-5619-97cf-ef007864c01e,"['56412dc4-850c-50d4-afdf-5b9272325cbc', '22f6caac-e0d8-5b9a-b41c-2e914badaba4', '368416b3-5e32-5100-aaa0-c69b9f7d8c9b']",3591,13094,15.1524
693,61595,CHAMPION_KILL,56412dc4-850c-50d4-afdf-5b9272325cbc,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,"['3c430e37-0b80-5012-b2e7-c1cbaad26182', '22f6caac-e0d8-5b9a-b41c-2e914badaba4', '368416b3-5e32-5100-aaa0-c69b9f7d8c9b']",3821,14002,15.21805
694,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,6a368eab-3d58-5fbd-8149-84e1224116be,['510a8fa0-ded5-52d3-9787-1a6edcbfe7b6'],6204,4607,17.751133333333332
695,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10205,4973,22.773233333333334
696,61595,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,56412dc4-850c-50d4-afdf-5b9272325cbc,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",3422,8018,26.686683333333335
697,61595,CHAMPION_KILL,22f6caac-e0d8-5b9a-b41c-2e914badaba4,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,"['56412dc4-850c-50d4-afdf-5b9272325cbc', '6a368eab-3d58-5fbd-8149-84e1224116be', '368416b3-5e32-5100-aaa0-c69b9f7d8c9b']",3424,9173,26.792233333333332
698,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",3578,9030,26.8195
699,61595,CHAMPION_KILL,6a368eab-3d58-5fbd-8149-84e1224116be,26e416f6-c017-5ef4-af1d-349a4d2f2809,"['3c430e37-0b80-5012-b2e7-c1cbaad26182', '22f6caac-e0d8-5b9a-b41c-2e914badaba4', '368416b3-5e32-5100-aaa0-c69b9f7d8c9b']",3532,8183,26.8608
700,61595,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",3511,7851,26.869766666666667
701,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",4195,7163,27.014666666666667
